2024-05-04 21:24:38.716 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714875878716; nextExpiration=1714875878715; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:18.310 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876818310; nextExpiration=1714876818310; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:19.311 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876819311; nextExpiration=1714876819310; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:20.311 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876820311; nextExpiration=1714876820311; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:21.312 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876821312; nextExpiration=1714876821311; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:22.312 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876822312; nextExpiration=1714876822312; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:23.313 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876823313; nextExpiration=1714876823312; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:24.314 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876824314; nextExpiration=1714876824313; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:25.315 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876825315; nextExpiration=1714876825314; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:26.315 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876826315; nextExpiration=1714876826315; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:27.316 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876827316; nextExpiration=1714876827315; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:28.317 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876828317; nextExpiration=1714876828316; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:28.465 TRACE [Catalina-utility-1] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - Start expire sessions StandardManager at 1714876828465 sessioncount 0
2024-05-04 21:40:28.465 TRACE [Catalina-utility-1] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - End expire sessions StandardManager processingTime 0 expired sessions: 0
2024-05-04 21:40:29.317 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876829317; nextExpiration=1714876829317; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:30.318 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876830318; nextExpiration=1714876830317; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:31.318 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876831318; nextExpiration=1714876831318; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:32.319 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876832319; nextExpiration=1714876832318; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:33.319 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876833319; nextExpiration=1714876833319; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:34.320 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876834320; nextExpiration=1714876834319; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:35.321 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876835321; nextExpiration=1714876835320; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:36.321 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876836321; nextExpiration=1714876836321; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:37.322 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876837322; nextExpiration=1714876837321; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:38.322 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876838322; nextExpiration=1714876838322; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:39.323 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876839323; nextExpiration=1714876839322; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:40.323 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876840323; nextExpiration=1714876840323; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:41.324 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876841324; nextExpiration=1714876841323; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:42.324 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876842324; nextExpiration=1714876842324; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:43.324 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876843324; nextExpiration=1714876843324; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:44.325 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876844325; nextExpiration=1714876844324; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:45.326 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876845326; nextExpiration=1714876845325; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:46.326 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876846326; nextExpiration=1714876846326; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:47.327 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876847327; nextExpiration=1714876847326; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:48.328 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876848328; nextExpiration=1714876848327; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:49.328 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876849328; nextExpiration=1714876849328; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:50.328 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876850328; nextExpiration=1714876850328; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:51.329 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876851329; nextExpiration=1714876851328; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:52.329 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876852329; nextExpiration=1714876852329; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:53.329 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876853329; nextExpiration=1714876853329; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:54.330 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876854330; nextExpiration=1714876854329; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:55.331 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876855331; nextExpiration=1714876855330; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:56.331 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876856331; nextExpiration=1714876856331; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:57.332 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876857332; nextExpiration=1714876857331; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:58.333 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876858333; nextExpiration=1714876858332; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:40:59.333 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876859333; nextExpiration=1714876859333; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:00.333 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876860333; nextExpiration=1714876860333; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:01.334 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876861334; nextExpiration=1714876861333; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:02.334 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876862334; nextExpiration=1714876862334; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:03.335 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876863335; nextExpiration=1714876863334; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:04.335 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876864335; nextExpiration=1714876864335; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:05.335 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876865335; nextExpiration=1714876865335; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:06.335 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876866335; nextExpiration=1714876866335; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:07.336 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876867336; nextExpiration=1714876867335; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:08.337 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876868337; nextExpiration=1714876868336; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:09.337 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876869337; nextExpiration=1714876869337; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:10.337 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876870337; nextExpiration=1714876870337; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:11.338 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876871338; nextExpiration=1714876871337; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:12.338 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876872338; nextExpiration=1714876872338; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:13.338 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876873338; nextExpiration=1714876873338; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:14.338 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876874338; nextExpiration=1714876874338; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:15.339 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876875339; nextExpiration=1714876875338; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:16.340 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876876340; nextExpiration=1714876876339; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:17.340 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876877340; nextExpiration=1714876877340; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:18.340 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876878340; nextExpiration=1714876878340; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:19.341 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876879341; nextExpiration=1714876879340; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:20.342 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876880342; nextExpiration=1714876880341; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:21.343 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876881343; nextExpiration=1714876881342; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:22.343 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876882343; nextExpiration=1714876882343; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:23.343 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876883343; nextExpiration=1714876883343; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:24.344 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876884344; nextExpiration=1714876884343; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:25.344 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876885344; nextExpiration=1714876885344; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:26.344 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876886344; nextExpiration=1714876886344; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:27.345 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876887345; nextExpiration=1714876887344; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:28.346 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876888346; nextExpiration=1714876888345; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:28.473 TRACE [Catalina-utility-1] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - Start expire sessions StandardManager at 1714876888473 sessioncount 0
2024-05-04 21:41:28.473 TRACE [Catalina-utility-1] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - End expire sessions StandardManager processingTime 0 expired sessions: 0
2024-05-04 21:41:29.346 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876889346; nextExpiration=1714876889346; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:30.346 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876890346; nextExpiration=1714876890346; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:31.346 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876891346; nextExpiration=1714876891346; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:32.347 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876892347; nextExpiration=1714876892346; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:33.347 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876893347; nextExpiration=1714876893347; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:34.348 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876894348; nextExpiration=1714876894347; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:35.349 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876895349; nextExpiration=1714876895348; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:36.349 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876896349; nextExpiration=1714876896349; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:37.350 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876897350; nextExpiration=1714876897349; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:38.351 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876898351; nextExpiration=1714876898350; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:39.351 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876899351; nextExpiration=1714876899351; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:40.351 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876900351; nextExpiration=1714876900351; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:41.352 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876901352; nextExpiration=1714876901351; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:42.353 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876902353; nextExpiration=1714876902352; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:43.353 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876903353; nextExpiration=1714876903353; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:44.354 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876904354; nextExpiration=1714876904353; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:45.354 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876905354; nextExpiration=1714876905354; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:46.355 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876906355; nextExpiration=1714876906354; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:47.355 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876907355; nextExpiration=1714876907355; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:48.356 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876908356; nextExpiration=1714876908355; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:49.356 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876909356; nextExpiration=1714876909356; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:50.362 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876910362; nextExpiration=1714876910356; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:51.363 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876911363; nextExpiration=1714876911362; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:52.364 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876912364; nextExpiration=1714876912363; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:53.364 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876913364; nextExpiration=1714876913364; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:54.365 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876914365; nextExpiration=1714876914364; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:55.367 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876915367; nextExpiration=1714876915365; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:56.369 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876916369; nextExpiration=1714876916367; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:57.370 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876917370; nextExpiration=1714876917369; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:58.370 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876918370; nextExpiration=1714876918370; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:41:59.370 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876919370; nextExpiration=1714876919370; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:42:00.370 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876920370; nextExpiration=1714876920370; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:42:01.371 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876921371; nextExpiration=1714876921370; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:42:02.371 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876922371; nextExpiration=1714876922371; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:42:03.371 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876923371; nextExpiration=1714876923371; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:42:04.372 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876924372; nextExpiration=1714876924371; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:42:05.372 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876925372; nextExpiration=1714876925372; keyCount=0; hasEvents=false; eval=false
